idx,fv,fproc,bv,bproc,flat_mean,flat_90th,v0,v1,v2,v3
137,2,40,21,1040,113.056707,134.661436,25,15,0,0
137,4,110,19,970,164.142963,184.080195,15,35,25,35
137,2,305,21,775,362.825911,388.880635,270,35,0,0
137,3,85,20,995,158.780348,181.998229,25,35,25,0
137,3,80,20,1000,164.037839,185.714865,25,20,35,0
137,3,75,20,1005,149.290159,171.268606,15,35,25,0
137,4,355,19,725,375.229610,394.663715,35,15,270,35
138,1,20,17,640,109.781208,145.988011,20,0,0,0
138,3,70,15,590,153.444241,168.746018,15,35,20,0
138,2,45,16,615,135.539442,158.577537,25,20,0,0
138,3,65,15,595,145.956732,164.035320,35,15,15,0
138,4,90,14,570,167.486017,183.512306,20,25,25,20
138,3,65,15,595,141.662993,162.409759,25,15,25,0
138,1,35,17,625,118.455794,149.626517,35,0,0,0
138,1,270,17,390,342.046919,366.059065,270,0,0,0
139,2,55,15,1315,142.660471,167.217612,20,35,0,0
139,1,35,16,1335,115.386367,145.519852,35,0,0,0
139,3,300,14,1070,344.977969,393.338705,15,15,270,0
139,2,40,15,1330,118.278621,141.780519,15,25,0,0
139,2,305,15,1065,358.301191,386.519456,270,35,0,0
139,2,285,15,1085,336.055441,379.497099,15,270,0,0
139,1,15,16,1355,73.453560,98.641133,15,0,0,0
139,4,335,13,1035,381.019100,409.031797,270,25,15,25
140,3,60,17,1075,136.934091,159.765077,15,25,20,0
140,1,35,19,1100,120.187458,143.142104,35,0,0,0
140,3,305,17,830,367.453762,393.307090,270,20,15,0
140,1,15,19,1120,69.815443,99.259138,15,0,0,0
140,4,320,16,815,374.140420,405.562472,270,20,15,15
140,3,300,17,835,344.415433,392.173171,15,15,270,0
140,4,75,16,1060,153.213469,171.036363,20,25,15,15
140,1,25,19,1110,100.421531,127.574920,25,0,0,0
141,1,20,17,865,120.598556,158.230853,20,0,0,0
141,3,300,15,585,345.212607,385.678339,15,15,270,0
141,2,55,16,830,153.247024,173.631119,20,35,0,0
141,2,35,16,850,134.257382,161.549687,20,15,0,0
141,2,290,16,595,346.671734,390.582156,20,270,0,0
141,1,15,17,870,97.386007,127.716470,15,0,0,0
141,3,95,15,790,164.337467,186.006856,25,35,35,0
141,4,75,14,810,168.736467,191.167760,20,15,15,25
142,4,335,21,1385,441.801677,516.284609,270,35,15,15
142,1,20,24,1700,96.039522,143.939256,20,0,0,0
142,4,320,21,1400,418.853935,518.440914,20,270,15,15
142,4,70,21,1650,127.456480,168.767714,15,15,25,15
142,2,285,23,1435,423.140956,510.589218,270,15,0,0
142,3,300,22,1420,396.768270,503.425646,15,15,270,0
142,3,60,22,1660,153.954422,198.043728,20,20,20,0
142,4,330,21,1390,439.294735,512.052441,270,25,15,20
143,3,75,17,935,146.422305,170.021653,35,15,25,0
143,3,70,17,940,153.038601,174.977994,20,35,15,0
143,1,15,19,995,92.615533,114.940977,15,0,0,0
143,1,20,19,990,98.730339,136.743855,20,0,0,0
143,3,340,17,670,370.968009,392.614794,35,270,35,0
143,4,105,16,905,167.674376,188.165617,35,15,35,20
143,1,20,19,990,108.357362,145.066238,20,0,0,0
143,4,365,16,645,391.043801,417.359614,270,35,25,35
144,3,65,17,1150,142.507725,160.995483,15,35,15,0
144,1,35,19,1180,124.991672,146.904779,35,0,0,0
144,3,325,17,890,380.404315,406.955170,270,20,35,0
144,4,345,16,870,386.978781,416.870880,270,15,25,35
144,1,20,19,1195,113.864973,147.774267,20,0,0,0
144,1,20,19,1195,107.719512,146.444153,20,0,0,0
144,4,335,16,880,363.383996,407.895232,15,270,15,35
144,3,70,17,1145,139.525995,160.331249,35,15,20,0
145,3,55,22,985,143.909498,171.944070,25,15,15,0
145,2,50,23,990,136.957318,162.695002,35,15,0,0
145,3,75,22,965,154.534140,180.618906,35,15,25,0
145,2,285,23,755,358.339384,384.327531,270,15,0,0
145,4,90,21,950,163.030356,187.160445,25,15,15,35
145,4,110,21,930,177.148769,196.853971,25,35,35,15
145,4,70,21,970,150.290501,174.544501,25,15,15,15
145,3,305,22,735,360.091027,401.328420,20,15,270,0
146,4,100,18,855,162.759856,185.223651,35,25,25,15
146,1,15,21,940,84.438715,109.484696,15,0,0,0
146,1,35,21,920,126.423365,150.787616,35,0,0,0
146,3,315,19,640,352.832128,392.098046,25,270,20,0
146,3,70,19,885,157.964228,179.683614,20,15,35,0
146,3,45,19,910,130.871105,151.398348,15,15,15,0
146,4,315,18,640,351.957034,391.436743,15,15,270,15
146,3,60,19,895,144.084426,166.058445,15,25,20,0
147,2,60,16,430,142.126636,161.427950,25,35,0,0
147,2,50,16,440,137.200205,159.107232,35,15,0,0
147,2,70,16,420,150.563197,167.112660,35,35,0,0
147,2,45,16,445,130.252193,157.468057,25,20,0,0
147,3,85,15,405,157.422026,174.957442,25,25,35,0
147,2,45,16,445,131.231638,160.246015,25,20,0,0
147,1,35,17,455,107.936978,141.373229,35,0,0,0
147,4,100,14,390,161.723396,178.443718,25,25,35,15
148,4,90,14,770,144.208584,166.142035,15,25,35,15
148,1,35,17,825,113.113441,136.718035,35,0,0,0
148,1,15,17,845,80.492265,103.580904,15,0,0,0
148,4,315,14,545,333.616291,375.673437,15,15,270,15
148,1,15,17,845,78.515307,100.249553,15,0,0,0
148,2,45,16,815,126.132398,146.589446,25,20,0,0
148,1,20,17,840,93.621494,126.856446,20,0,0,0
148,4,325,14,535,340.860547,383.692598,15,270,25,15
149,2,50,17,875,126.602391,150.618648,15,35,0,0
149,2,35,17,890,117.812597,143.638992,15,20,0,0
149,1,25,18,900,97.255490,127.842784,25,0,0,0
149,4,355,15,570,376.620894,403.152466,270,25,25,35
149,1,15,18,910,80.261544,107.089401,15,0,0,0
149,4,75,15,850,143.159832,164.002347,15,25,20,15
149,1,25,18,900,95.089341,123.932934,25,0,0,0
149,4,345,15,580,372.288109,398.973059,270,35,15,25
150,2,60,14,775,130.764389,151.792144,35,25,0,0
150,4,330,12,505,346.922354,388.597297,20,25,15,270
150,1,20,15,815,103.029159,132.064939,20,0,0,0
150,1,20,15,815,107.191991,131.526685,20,0,0,0
150,2,40,14,795,114.960310,136.727094,15,25,0,0
150,4,335,12,500,341.848512,383.013511,25,15,25,270
150,1,15,15,820,92.070955,114.336347,15,0,0,0
150,1,15,15,820,80.333475,113.534426,15,0,0,0
151,3,65,17,1095,149.813511,174.447394,15,35,15,0
151,4,90,16,1070,154.854305,180.658793,25,25,15,25
151,1,270,19,890,357.038027,384.762073,270,0,0,0
151,3,310,17,850,362.495286,406.831479,20,270,20,0
151,3,70,17,1090,155.139573,184.114718,25,25,20,0
151,3,50,17,1110,142.940298,173.402357,15,20,15,0
151,1,270,19,890,353.561442,384.116292,270,0,0,0
151,2,35,18,1125,128.366208,163.382935,20,15,0,0
152,2,40,20,1185,144.422840,178.394008,20,20,0,0
152,4,90,18,1135,174.317759,201.470304,20,20,15,35
152,1,15,21,1210,89.388051,121.491837,15,0,0,0
152,4,335,18,890,363.777446,394.786429,15,35,15,270
152,1,15,21,1210,89.738948,123.593974,15,0,0,0
152,3,320,19,905,381.730138,412.211228,270,35,15,0
152,4,80,18,1145,154.576834,180.104256,15,15,15,35
152,3,330,19,895,383.373344,411.012292,270,35,25,0
153,1,270,16,1080,341.741837,378.275800,270,0,0,0
153,1,20,16,1330,100.976336,132.069302,20,0,0,0
153,2,285,15,1065,355.738512,395.881486,270,15,0,0
153,4,330,13,1020,371.903147,409.342242,270,25,20,15
153,1,35,16,1315,109.207186,141.798210,35,0,0,0
153,1,25,16,1325,99.788392,121.541763,25,0,0,0
153,3,305,14,1045,367.478220,397.648644,270,15,20,0
153,4,80,13,1270,137.258862,159.111047,15,15,25,25
154,2,305,18,895,363.837674,387.334538,35,270,0,0
154,2,30,18,1170,119.375002,143.623018,15,15,0,0
154,4,340,16,860,390.020198,431.619525,20,270,15,35
154,1,20,19,1180,122.042160,153.654361,20,0,0,0
154,1,15,19,1185,89.941823,116.638326,15,0,0,0
154,3,300,17,900,379.949789,406.721258,15,270,15,0
154,3,75,17,1125,150.718166,174.202061,15,35,25,0
154,4,115,16,1085,179.482576,199.765277,20,35,35,25
155,2,35,13,805,118.447635,140.200853,20,15,0,0
155,2,50,13,790,123.632448,141.908598,35,15,0,0
155,2,50,13,790,119.797040,137.878561,15,35,0,0
155,1,25,14,815,100.535365,123.658658,25,0,0,0
155,3,320,12,520,294.001436,403.899455,15,270,35,0
155,1,25,14,815,100.451916,122.122145,25,0,0,0
155,3,320,12,520,344.237999,366.253591,35,270,15,0
155,1,15,14,825,80.922264,101.329064,15,0,0,0
156,2,30,14,1015,101.172451,128.347420,15,15,0,0
156,2,285,14,760,278.257893,388.383150,15,270,0,0
156,2,30,14,1015,100.885905,128.479910,15,15,0,0
156,1,25,15,1020,103.024888,128.211999,25,0,0,0
156,3,45,13,1000,123.106220,142.450309,15,15,15,0
156,1,15,15,1030,87.124419,114.022732,15,0,0,0
156,4,345,12,700,391.741701,487.387967,20,20,270,35
156,1,270,15,775,329.988272,358.181119,270,0,0,0
157,4,345,18,1630,422.326956,525.935364,25,35,270,15
157,1,15,21,1960,62.190022,81.427598,15,0,0,0
157,4,345,18,1630,438.499748,532.180309,270,25,25,25
157,1,15,21,1960,64.061601,87.204146,15,0,0,0
157,3,300,19,1675,435.376835,522.643733,270,15,15,0
157,4,340,18,1635,483.794415,549.306894,25,25,20,270
157,3,330,19,1645,427.383218,525.168514,25,270,35,0
157,2,285,20,1690,436.466755,515.707302,15,270,0,0
158,1,20,20,1410,109.460086,149.800253,20,0,0,0
158,1,270,20,1160,367.056462,404.964065,270,0,0,0
158,3,75,18,1355,164.680289,196.822953,15,35,25,0
158,4,340,17,1090,369.439445,431.165791,20,15,35,270
158,3,65,18,1365,146.962972,177.405334,35,15,15,0
158,3,305,18,1125,419.003489,486.549187,15,20,270,0
158,3,305,18,1125,395.932786,422.316456,270,20,15,0
158,3,50,18,1380,151.116744,184.617829,20,15,15,0
159,3,95,15,645,162.027913,183.166814,35,25,35,0
159,4,350,14,390,385.267870,428.977537,25,20,270,35
159,3,80,15,660,156.280391,174.246430,25,20,35,0
159,1,35,17,705,127.848421,156.261754,35,0,0,0
159,1,20,17,720,113.724718,149.309635,20,0,0,0
159,4,100,14,640,168.364412,190.510273,15,15,35,35
159,1,35,17,705,125.154631,151.348758,35,0,0,0
159,1,25,17,715,104.447342,135.906053,25,0,0,0
160,2,285,18,910,297.495267,413.669824,15,270,0,0
160,1,35,19,1160,118.501391,144.818521,35,0,0,0
160,4,80,16,1115,172.067527,193.977785,25,20,15,20
160,1,15,19,1180,82.536171,107.271838,15,0,0,0
160,2,305,18,890,365.253713,394.150996,270,35,0,0
160,3,325,17,870,371.628993,415.494037,20,35,270,0
160,3,65,17,1130,141.310614,168.059254,15,35,15,0
160,4,85,16,1110,166.922644,191.251635,15,35,15,20
161,2,40,20,1475,143.548955,172.973418,20,20,0,0
161,4,355,18,1160,411.749722,454.920721,270,35,35,15
161,4,100,18,1415,165.288895,196.666217,15,35,15,35
161,1,35,21,1480,126.446521,159.603644,35,0,0,0
161,4,335,18,1180,404.018618,442.119408,270,35,15,15
161,2,35,20,1480,119.216565,159.940720,20,15,0,0
161,1,270,21,1245,360.433313,404.463387,270,0,0,0
161,4,345,18,1170,410.792005,444.204807,270,20,35,20
162,2,50,16,1080,123.460702,145.168423,25,25,0,0
162,3,305,15,825,360.980549,388.491488,270,20,15,0
162,1,20,17,1110,103.287538,136.455178,20,0,0,0
162,3,300,15,830,360.252345,385.798693,270,15,15,0
162,1,15,17,1115,87.034526,110.786510,15,0,0,0
162,4,345,14,785,270.824832,402.078533,25,15,35,270
162,1,25,17,1105,95.826169,122.740483,25,0,0,0
162,3,70,15,1060,143.110235,167.465186,20,25,25,0
163,1,20,21,935,110.858873,143.468761,20,0,0,0
163,4,75,18,880,155.295448,176.508355,15,15,25,20
163,2,60,20,895,131.426227,157.700562,35,25,0,0
163,1,25,21,930,100.320151,128.821039,25,0,0,0
163,4,335,18,620,383.601282,409.896469,270,15,15,35
163,3,60,19,895,148.124452,170.657015,25,20,15,0
163,3,300,19,655,365.109701,391.006899,270,15,15,0
163,4,80,18,875,151.273693,170.329881,15,35,15,15
164,1,15,17,1375,79.774770,104.616976,15,0,0,0
164,2,285,16,1105,357.602768,395.943618,270,15,0,0
164,2,30,16,1360,104.075365,129.494595,15,15,0,0
164,4,355,14,1035,394.556776,431.598258,270,15,35,35
164,1,20,17,1370,108.384346,142.031812,20,0,0,0
164,4,335,14,1055,393.703341,421.309042,15,270,15,35
164,3,80,15,1310,156.288351,182.974077,20,35,25,0
164,1,270,17,1120,346.570946,389.892268,270,0,0,0
165,2,30,16,850,110.081626,130.828953,15,15,0,0
165,2,285,16,595,289.819995,397.895861,15,270,0,0
165,3,50,15,830,138.552084,163.449621,20,15,15,0
165,1,35,17,845,123.690076,152.810574,35,0,0,0
165,3,85,15,795,158.819011,176.909351,15,35,35,0
165,1,25,17,855,94.011978,129.102039,25,0,0,0
165,4,75,14,805,169.473213,191.062331,20,20,20,15
165,2,295,16,585,357.825172,381.818795,270,25,0,0
166,2,285,17,855,284.169567,394.882775,15,270,0,0
166,2,30,17,1110,104.969554,129.699778,15,15,0,0
166,2,50,17,1090,133.300711,156.735301,35,15,0,0
166,2,45,17,1095,138.145095,160.828138,20,25,0,0
166,4,335,15,805,310.282620,417.845821,15,270,25,25
166,3,320,16,820,341.519746,385.481453,25,25,270,0
166,1,20,18,1120,114.343541,144.851041,20,0,0,0
166,3,55,16,1085,127.231623,146.089006,15,25,15,0
167,3,325,24,1460,452.532004,538.042545,20,270,35,0
167,4,315,23,1470,460.065882,529.203486,15,270,15,15
167,4,325,23,1460,446.739894,535.621119,270,25,15,15
167,3,315,24,1470,418.514240,528.075123,25,270,20,0
167,4,345,23,1440,458.559823,534.924102,270,20,35,20
167,4,75,23,1710,178.556470,224.010682,20,20,15,20
167,1,20,26,1765,100.368867,148.018384,20,0,0,0
167,4,65,23,1720,132.934487,178.647590,15,20,15,15
168,2,40,19,1200,121.499924,145.174503,25,15,0,0
168,2,40,19,1200,139.458702,176.111603,20,20,0,0
168,1,35,20,1205,127.231551,157.655191,35,0,0,0
168,2,290,19,950,353.775395,394.364715,20,270,0,0
168,3,60,18,1180,146.864327,177.205491,20,15,25,0
168,3,65,18,1175,140.508617,169.620013,35,15,15,0
168,4,335,17,905,320.270433,507.861232,35,15,15,270
168,4,375,17,865,403.943788,431.394815,270,35,35,35
169,3,305,16,1330,395.940362,495.152879,20,15,270,0
169,1,270,18,1365,373.331428,428.043866,270,0,0,0
169,4,330,15,1305,348.716127,483.090782,25,15,270,20
169,3,315,16,1320,400.007935,469.438577,20,270,25,0
169,1,15,18,1620,69.237229,106.577850,15,0,0,0
169,2,305,17,1330,396.057807,456.405330,35,270,0,0
169,1,15,18,1620,73.397270,106.333875,15,0,0,0
169,4,80,15,1555,157.920687,199.556827,15,20,25,20
170,1,20,20,450,114.348034,161.327601,20,0,0,0
170,3,90,18,380,178.214060,200.982118,20,35,35,0
170,2,40,19,430,138.274078,167.536187,25,15,0,0
170,2,30,19,440,114.391066,150.571036,15,15,0,0
170,2,60,19,410,151.950468,177.681422,25,35,0,0
170,4,90,17,380,174.862248,200.029039,35,15,15,25
170,4,80,17,390,182.410532,200.580621,20,20,25,15
170,3,60,18,410,162.405727,183.734607,20,25,15,0
171,2,285,24,1540,414.005772,487.915444,15,270,0,0
171,4,60,22,1765,109.395065,157.545543,15,15,15,15
171,2,55,24,1770,139.828440,185.147381,20,35,0,0
171,2,295,24,1530,399.880929,500.748324,25,270,0,0
171,4,80,22,1745,138.457468,181.520104,15,35,15,15
171,4,340,22,1485,430.887413,507.055640,270,35,20,15
171,4,365,22,1460,444.659742,526.472926,270,35,35,25
171,4,345,22,1480,437.074161,514.089012,35,270,25,15
172,3,70,22,1465,152.687536,193.717551,15,35,20,0
172,4,345,21,1190,409.318583,450.012779,270,25,35,15
172,4,345,21,1190,401.792074,442.324805,270,25,35,15
172,4,320,21,1215,401.168264,441.778398,270,15,20,15
172,3,325,22,1210,403.898073,447.944403,270,20,35,0
172,2,40,23,1495,113.705560,146.652890,15,25,0,0
172,1,20,24,1515,106.072432,149.115014,20,0,0,0
172,4,70,21,1465,155.979109,190.474701,15,15,20,20
173,1,25,17,910,102.440445,122.334099,25,0,0,0
173,1,15,17,920,88.368700,111.928439,15,0,0,0
173,3,75,15,860,137.658865,159.938454,25,25,25,0
173,4,340,14,595,364.935796,404.443074,20,270,35,15
173,3,105,15,830,158.346306,178.000450,35,35,35,0
173,1,270,17,665,331.197954,358.269048,270,0,0,0
173,4,90,14,845,150.831646,169.724656,25,15,35,15
173,1,15,17,920,83.964865,104.339409,15,0,0,0
174,2,30,18,435,115.217118,138.930082,15,15,0,0
174,1,15,19,450,90.347953,115.413833,15,0,0,0
174,1,25,19,440,103.814770,126.674676,25,0,0,0
174,2,45,18,420,138.553973,158.554030,25,20,0,0
174,4,110,16,355,160.569258,180.424333,35,25,15,35
174,3,75,17,390,146.894277,168.557525,35,15,25,0
174,3,60,17,405,143.661523,163.608622,20,15,25,0
174,4,105,16,360,167.268172,183.113122,15,35,20,35
175,1,15,22,1275,83.904848,110.870695,15,0,0,0
175,2,50,21,1240,131.087575,155.452990,35,15,0,0
175,3,315,20,975,376.018555,407.727909,270,25,20,0
175,4,330,19,960,417.344390,442.416191,20,25,270,15
175,4,375,19,915,403.378606,427.326608,35,270,35,35
175,2,40,21,1250,107.807555,134.780550,25,15,0,0
175,3,60,20,1230,144.968232,180.482531,15,25,20,0
175,4,105,19,1185,170.296493,190.020490,25,35,20,25
176,2,50,14,780,131.842924,155.755401,15,35,0,0
176,2,50,14,780,127.038008,154.118776,35,15,0,0
176,3,320,13,510,297.514765,407.485962,15,270,35,0
176,3,60,13,770,138.334726,163.887429,25,20,15,0
176,1,270,15,560,330.179446,358.741069,270,0,0,0
176,1,15,15,815,84.764149,108.338427,15,0,0,0
176,1,15,15,815,84.021496,107.138276,15,0,0,0
176,3,50,13,780,135.598986,159.400249,20,15,15,0
177,2,35,16,850,123.447514,148.791838,15,20,0,0
177,3,55,15,830,131.776859,152.774573,15,25,15,0
177,1,15,17,870,82.647811,111.909795,15,0,0,0
177,2,50,16,835,129.129404,152.837086,25,25,0,0
177,3,305,15,580,367.539649,390.981197,15,270,20,0
177,2,55,16,830,136.786208,155.866837,35,20,0,0
177,1,15,17,870,79.828753,101.839876,15,0,0,0
177,4,355,14,530,382.999980,407.313037,270,35,35,15
178,2,55,13,1045,147.667916,174.304390,35,20,0,0
178,2,285,13,815,367.166014,396.426987,270,15,0,0
178,2,290,13,810,366.376315,411.154056,20,270,0,0
178,2,290,13,810,365.736643,409.583617,20,270,0,0
178,1,20,14,1080,108.800108,144.589686,20,0,0,0
178,2,55,13,1045,144.663953,172.876310,35,20,0,0
178,3,80,12,1020,164.774840,187.457466,25,35,20,0
178,1,25,14,1075,98.295466,134.414506,25,0,0,0
179,2,305,17,640,340.714104,366.508269,270,35,0,0
179,1,15,18,930,81.876802,100.532771,15,0,0,0
179,3,75,16,870,140.959940,156.402564,15,35,25,0
179,4,355,15,590,359.077598,379.842233,35,25,270,25
179,1,15,18,930,75.955598,99.601793,15,0,0,0
179,3,45,16,900,115.142319,137.390566,15,15,15,0
179,4,120,15,825,161.271555,179.213071,35,15,35,35
179,1,15,18,930,81.947323,102.216005,15,0,0,0
180,2,45,17,1130,134.637147,164.097142,20,25,0,0
180,2,30,17,1145,103.670491,130.159163,15,15,0,0
180,1,15,18,1160,80.005537,105.322767,15,0,0,0
180,3,315,16,860,357.151574,405.976224,25,270,20,0
180,4,100,15,1075,158.288734,184.577108,15,35,25,25
180,2,295,17,880,359.930949,396.538329,270,25,0,0
180,4,105,15,1070,176.341897,200.672554,20,35,15,35
180,1,270,18,905,347.458205,384.925223,270,0,0,0
181,2,30,21,1440,104.245057,128.309321,15,15,0,0
181,4,90,19,1380,150.912374,179.537153,25,15,35,15
181,3,305,20,1165,316.141818,427.603078,15,20,270,0
181,2,290,21,1180,368.511504,397.156597,270,20,0,0
181,3,70,20,1400,144.610059,173.298311,35,15,20,0
181,4,335,19,1135,326.677715,450.288654,15,270,35,15
181,1,15,22,1455,76.925910,99.859071,15,0,0,0
181,4,335,19,1135,386.634591,419.566226,270,15,15,35
182,2,290,18,635,362.266301,387.946009,270,20,0,0
182,2,70,18,855,152.898831,174.576426,35,35,0,0
182,1,15,19,910,90.591426,121.051693,15,0,0,0
182,2,50,18,875,136.050937,159.643602,15,35,0,0
182,4,70,16,855,137.323611,166.226792,25,15,15,15
182,4,75,16,850,166.204563,187.459922,20,15,20,20
182,4,335,16,590,363.165469,409.608150,25,270,15,25
182,1,20,19,905,115.945209,151.711583,20,0,0,0
183,2,40,18,880,126.930071,157.244086,25,15,0,0
183,2,50,18,870,138.048192,166.126013,15,35,0,0
183,4,85,16,835,169.801238,196.050430,20,25,20,20
183,2,30,18,890,113.425293,140.957570,15,15,0,0
183,1,270,19,650,347.300210,375.525021,270,0,0,0
183,2,60,18,860,145.498176,170.973110,35,25,0,0
183,4,315,16,605,388.468113,411.912489,15,270,15,15
183,3,70,17,850,158.740877,183.159256,25,20,25,0
184,2,50,23,1525,145.014601,181.617761,15,35,0,0
184,3,320,22,1255,401.493052,437.656999,270,35,15,0
184,2,60,23,1515,147.004315,179.705119,35,25,0,0
184,3,70,22,1505,165.725447,201.367640,15,35,20,0
184,4,350,21,1225,415.199590,462.567901,20,270,35,25
184,3,305,22,1270,385.362595,438.200903,20,270,15,0
184,4,345,21,1230,393.615928,442.758226,25,270,15,35
184,4,75,21,1500,166.509188,201.781773,15,25,20,15
185,2,40,12,505,118.616323,137.741208,25,15,0,0
185,1,270,13,275,327.244338,348.592305,270,0,0,0
185,3,50,11,495,133.534008,149.491859,15,20,15,0
185,1,15,13,530,71.157889,92.720628,15,0,0,0
185,3,80,11,465,150.184388,165.456987,20,25,35,0
185,2,50,12,495,125.973893,145.436120,25,25,0,0
185,1,25,13,520,100.428904,125.984955,25,0,0,0
185,1,15,13,530,85.835061,109.199142,15,0,0,0
186,3,60,23,1220,156.192666,190.545631,15,25,20,0
186,2,55,24,1225,164.052031,203.600287,20,35,0,0
186,4,320,22,960,352.640051,514.754200,15,20,15,270
186,4,345,22,935,415.209565,462.796426,20,270,35,20
186,4,75,22,1205,165.884206,204.931331,25,15,15,20
186,3,325,23,955,399.255250,430.193019,270,35,20,0
186,2,30,24,1250,117.616948,153.577781,15,15,0,0
186,4,70,22,1210,174.194438,214.420604,15,20,15,20
187,2,285,18,1100,387.069976,420.420790,270,15,0,0
187,2,35,18,1350,140.458225,174.970126,15,20,0,0
187,3,50,17,1335,144.342654,175.344253,15,15,20,0
187,3,80,17,1305,169.076662,197.356343,35,20,25,0
187,2,290,18,1095,383.937345,415.838337,270,20,0,0
187,2,285,18,1100,382.425891,416.690850,270,15,0,0
187,4,70,16,1315,155.192754,179.612875,15,25,15,15
187,2,290,18,1095,380.618572,432.020425,20,270,0,0
188,4,85,21,490,179.075299,207.650280,25,25,20,15
188,4,90,21,485,183.362454,207.131720,25,15,15,35
188,3,75,22,500,176.707491,201.829886,25,15,35,0
188,2,55,23,520,171.623228,200.491309,20,35,0,0
188,3,65,22,510,168.908809,196.274686,35,15,15,0
188,2,50,23,525,159.472389,195.702434,35,15,0,0
188,3,75,22,500,189.569917,218.818736,20,20,35,0
188,4,80,21,495,200.975753,224.678540,20,20,20,20
189,3,55,24,740,147.716420,173.540735,15,15,25,0
189,1,15,26,780,84.847127,108.248687,15,0,0,0
189,4,75,23,720,175.442606,195.411253,15,20,25,15
189,4,70,23,725,163.494035,185.974788,15,15,15,25
189,4,315,23,480,303.452972,404.475212,15,15,15,270
189,3,75,24,720,154.829165,180.066562,35,15,25,0
189,4,90,23,705,169.501567,191.317963,25,15,15,35
189,4,100,23,695,180.782611,201.558828,15,35,15,35
190,3,325,19,1145,372.462974,424.457979,20,35,270,0
190,1,25,21,1445,101.735450,143.915272,25,0,0,0
190,2,45,20,1425,131.585922,174.521684,25,20,0,0
190,3,310,19,1160,359.186991,413.771868,25,270,15,0
190,3,60,19,1410,139.188318,177.480531,20,15,25,0
190,4,335,18,1135,391.678731,428.553128,270,35,15,15
190,4,320,18,1150,351.468490,596.493697,15,15,20,270
190,2,50,20,1420,137.868022,172.882962,35,15,0,0
191,1,15,16,1065,87.541883,118.325210,15,0,0,0
191,3,65,14,1015,133.128672,150.105524,15,15,35,0
191,1,20,16,1060,106.814158,137.785625,20,0,0,0
191,3,310,14,770,359.036139,387.899017,270,25,15,0
191,3,305,14,775,352.976327,425.807643,20,15,270,0
191,1,25,16,1055,93.639351,122.995281,25,0,0,0
191,2,30,15,1050,109.443467,129.898405,15,15,0,0
191,3,310,14,770,367.905002,390.089941,15,270,25,0
192,1,25,20,945,107.865011,150.866079,25,0,0,0
192,3,50,18,920,145.511169,178.510976,15,20,15,0
192,4,100,17,870,185.683559,212.775373,25,20,20,35
192,1,20,20,950,118.812215,164.877367,20,0,0,0
192,2,285,19,685,307.545621,423.342633,15,270,0,0
192,4,350,17,620,402.356962,436.335087,270,25,20,35
192,2,45,19,925,140.407810,170.934772,25,20,0,0
192,4,95,17,875,188.912526,211.131215,20,35,20,20
193,3,300,16,1115,366.676090,405.217743,270,15,15,0
193,3,320,16,1095,263.096370,383.248782,15,35,270,0
193,1,25,18,1390,96.379081,120.442581,25,0,0,0
193,1,20,18,1395,102.975888,139.028763,20,0,0,0
193,2,40,17,1375,118.196518,138.174487,15,25,0,0
193,4,330,15,1085,383.314259,412.214875,270,25,15,20
193,1,270,18,1145,349.604720,386.806965,270,0,0,0
193,4,110,15,1305,168.351902,192.400790,25,35,15,35
194,2,40,15,1090,135.477400,160.440159,25,15,0,0
194,2,285,15,845,374.193091,399.501992,15,270,0,0
194,2,305,15,825,358.855145,386.963487,35,270,0,0
194,1,20,16,1110,126.366370,165.473723,20,0,0,0
194,3,50,14,1080,149.179921,179.996443,20,15,15,0
194,2,55,15,1075,151.551080,176.721048,35,20,0,0
194,2,305,15,825,367.617530,390.186095,35,270,0,0
194,3,70,14,1060,166.500897,189.709807,15,20,35,0
195,2,30,21,1035,114.884398,142.512560,15,15,0,0
195,2,45,21,1020,147.217836,176.946163,20,25,0,0
195,3,60,20,1005,156.190244,188.608241,25,20,15,0
195,4,130,19,935,190.318068,214.151192,25,35,35,35
195,1,270,22,795,359.180256,389.448929,270,0,0,0
195,3,55,20,1010,158.661962,189.516330,15,20,20,0
195,4,120,19,945,192.851535,216.307545,35,15,35,35
195,4,355,19,710,404.302393,433.727860,270,35,15,35
196,3,320,17,1380,409.859074,474.381066,270,25,25,0
196,1,270,19,1430,388.725250,470.278931,270,0,0,0
196,2,55,18,1645,136.371734,171.772957,20,35,0,0
196,3,300,17,1400,338.835325,513.036394,15,270,15,0
196,1,270,19,1430,374.486500,450.076723,270,0,0,0
196,2,50,18,1650,111.100336,146.778536,25,25,0,0
196,4,120,16,1580,174.248033,212.915040,15,35,35,35
196,4,315,16,1385,410.060883,469.545054,270,15,15,15
197,2,290,20,1190,377.101271,414.065718,270,20,0,0
197,3,65,19,1415,144.473553,171.480823,25,15,25,0
197,4,105,18,1375,173.927956,203.748321,35,35,15,20
197,2,50,20,1430,123.836721,152.797055,25,25,0,0
197,3,300,19,1180,386.389757,424.030757,270,15,15,0
197,4,335,18,1145,399.687005,438.618540,270,15,25,25
197,1,270,21,1210,363.496655,405.071950,270,0,0,0
197,3,65,19,1415,134.630154,163.565898,25,25,15,0
198,2,40,22,985,146.108550,177.137685,20,20,0,0
198,3,75,21,950,166.319897,189.173842,25,35,15,0
198,2,40,22,985,148.129200,178.604555,20,20,0,0
