idx,fv,fproc,bv,bproc,flat_mean,flat_90th,v0,v1,v2,v3
343,3,310,1,20,316.432790,342.777491,270,20,20,0
344,1,15,4,60,31.656810,35.504150,15,0,0,0
344,4,60,1,15,85.243975,93.482614,15,15,15,15
345,3,55,2,45,80.262380,86.813402,15,25,15,0
345,2,45,3,55,63.269342,72.661400,25,20,0,0
346,2,30,1,20,48.542163,54.184413,15,15,0,0
346,1,20,2,30,36.468645,41.696596,20,0,0,0
347,4,70,4,75,98.080684,107.920193,15,15,25,15
347,4,75,4,70,103.374956,112.560010,20,25,15,15
348,3,105,1,15,117.085119,126.439428,35,35,35,0
348,1,15,3,105,30.576681,33.447051,15,0,0,0
349,3,65,4,330,83.318355,87.412119,35,15,15,0
349,4,330,3,65,322.874798,347.911453,270,15,25,20
350,2,30,1,15,48.676723,54.321933,15,15,0,0
350,1,15,2,30,32.712848,36.241960,15,0,0,0
351,2,50,1,35,67.874359,73.863005,15,35,0,0
351,1,35,2,50,50.076473,54.382229,35,0,0,0
352,3,330,4,335,276.239978,332.407975,25,35,270,0
352,4,335,3,330,244.866660,357.286548,15,15,35,270
353,3,305,2,50,310.039599,336.420417,270,20,15,0
353,2,50,3,305,69.621882,72.774052,15,35,0,0
354,2,295,3,45,297.807356,325.670266,270,25,0,0
354,3,45,2,295,65.901821,70.695353,15,15,15,0
355,1,270,3,65,287.028402,311.280918,270,0,0,0
355,3,65,1,270,85.991208,90.647388,15,35,15,0
356,1,35,4,330,50.641994,53.850890,35,0,0,0
356,4,330,1,35,312.798759,435.189772,25,15,20,270
357,2,290,4,70,299.210807,326.374626,270,20,0,0
357,4,70,2,290,103.111328,117.670178,20,15,20,15
358,1,25,4,335,39.167756,41.991711,25,0,0,0
358,4,335,1,25,323.501235,347.129130,270,15,35,15
359,3,320,4,80,314.069595,341.825676,270,15,35,0
359,4,80,3,320,98.786205,105.517745,15,35,15,15
360,2,295,2,295,307.797611,332.387686,270,25,0,0
360,2,295,2,295,292.229674,332.382727,25,270,0,0
361,4,335,4,345,333.800871,371.864510,20,270,20,25
361,4,345,4,335,352.751197,375.451374,15,270,25,35
362,3,310,1,20,259.497708,364.885187,15,270,25,0
362,1,20,3,310,39.260242,44.388223,20,0,0,0
363,1,35,3,50,50.443284,54.803681,35,0,0,0
363,3,50,1,35,74.498125,82.235885,20,15,15,0
364,2,35,4,320,57.992867,69.788528,20,15,0,0
364,4,320,2,35,294.638417,525.662160,15,15,20,270
365,3,55,3,315,82.492881,93.050790,20,15,20,0
365,3,315,3,55,301.609538,344.163799,25,270,20,0
366,2,30,3,310,51.605151,54.456496,15,15,0,0
366,3,310,2,30,310.180345,337.274074,270,25,15,0
367,4,100,4,340,126.951470,144.827986,20,20,25,35
367,4,340,4,100,298.605571,446.165633,20,15,270,35
368,2,30,2,290,49.411000,54.306913,15,15,0,0
368,2,290,2,30,297.551039,333.983493,20,270,0,0
369,1,35,3,75,51.782554,58.137631,35,0,0,0
369,3,75,1,35,101.144341,110.278154,20,20,35,0
370,4,360,4,115,299.924700,359.559465,35,20,270,35
370,4,115,4,360,126.986583,143.474340,35,25,20,35
371,2,40,1,270,56.875125,60.738802,25,15,0,0
371,1,270,2,40,288.726058,312.797141,270,0,0,0
372,2,30,1,20,50.617892,56.356669,15,15,0,0
372,1,20,2,30,38.186767,44.549274,20,0,0,0
373,2,35,1,15,55.466058,62.082362,15,20,0,0
373,1,15,2,35,31.454340,34.905720,15,0,0,0
374,2,40,4,355,57.263294,61.286235,25,15,0,0
374,4,355,2,40,336.925499,359.120178,35,270,35,15
375,4,360,4,330,329.982034,366.613650,20,35,270,35
375,4,330,4,360,304.775556,390.684747,25,20,15,270
376,1,15,3,60,32.492852,38.082123,15,0,0,0
376,3,60,1,15,81.831137,90.421128,20,15,25,0
377,4,345,4,105,324.782724,342.629766,35,270,25,15
377,4,105,4,345,121.267051,133.503318,35,35,20,15
378,3,320,1,270,317.612286,340.838719,270,35,15,0
378,1,270,3,320,291.985372,315.030885,270,0,0,0
379,1,270,4,330,295.695620,320.717860,270,0,0,0
379,4,330,1,270,328.644205,370.143342,20,270,15,25
380,1,270,3,320,287.793834,314.926362,270,0,0,0
380,3,320,1,270,314.827427,340.239573,270,15,35,0
381,3,45,4,85,68.860902,76.751852,15,15,15,0
381,4,85,3,45,105.616994,115.464878,25,20,25,15
382,1,35,1,25,52.144713,56.929517,35,0,0,0
382,1,25,1,35,38.265512,41.830587,25,0,0,0
383,3,330,2,285,313.172618,354.301047,25,270,35,0
383,2,285,3,330,320.537353,342.695069,15,270,0,0
384,2,45,1,20,68.788050,77.742243,20,25,0,0
384,1,20,2,45,40.314461,49.642229,20,0,0,0
385,2,285,3,55,298.407989,323.682642,270,15,0,0
385,3,55,2,285,84.415358,95.106578,20,15,20,0
386,2,55,1,20,69.636563,76.748800,35,20,0,0
386,1,20,2,55,38.618715,45.659017,20,0,0,0
387,2,290,4,335,299.679468,338.786316,20,270,0,0
387,4,335,2,290,269.440582,416.833901,15,35,15,270
388,1,20,1,20,40.930648,48.529768,20,0,0,0
388,1,20,1,20,40.382673,48.606777,20,0,0,0
389,2,285,2,30,301.024108,328.319621,270,15,0,0
389,2,30,2,285,51.257860,54.670334,15,15,0,0
390,2,30,4,90,48.608777,52.483630,15,15,0,0
390,4,90,2,30,106.078466,113.130569,25,35,15,15
391,2,40,2,35,67.592374,77.814794,20,20,0,0
391,2,35,2,40,60.929492,72.416520,15,20,0,0
392,2,60,4,60,73.504723,78.561115,35,25,0,0
392,4,60,2,60,85.377840,91.500378,15,15,15,15
393,1,35,4,85,50.158411,53.738737,35,0,0,0
393,4,85,1,35,107.855903,116.100598,15,25,25,20
394,2,40,1,15,58.778638,64.396166,15,25,0,0
394,1,15,2,40,29.855039,33.627510,15,0,0,0
395,2,60,1,35,76.580977,82.123399,25,35,0,0
395,1,35,2,60,51.966372,54.548430,35,0,0,0
396,1,15,3,65,29.504251,32.755971,15,0,0,0
396,3,65,1,15,81.717364,88.790965,25,25,15,0
397,2,295,2,55,297.623264,320.961213,270,25,0,0
397,2,55,2,295,75.346560,82.289981,20,35,0,0
398,3,50,3,65,74.999281,82.670450,15,15,20,0
398,3,65,3,50,85.705572,93.009973,35,15,15,0
399,1,15,4,340,30.212467,32.632637,15,0,0,0
399,4,340,1,15,325.637867,351.700020,35,270,20,15
400,2,35,1,20,60.004376,68.487811,20,15,0,0
400,1,20,2,35,38.672410,46.566701,20,0,0,0
401,3,310,4,80,322.214837,351.604199,25,15,270,0
401,4,80,3,310,98.861136,106.888342,25,25,15,15
402,3,340,4,315,325.072820,348.969745,35,270,35,0
402,4,315,3,340,322.923725,349.761915,270,15,15,15
403,3,70,1,15,93.827780,102.938652,20,15,35,0
403,1,15,3,70,31.853490,36.710811,15,0,0,0
404,2,30,4,335,52.381277,55.435443,15,15,0,0
404,4,335,2,30,343.880934,366.681743,15,270,15,35
405,3,305,4,85,327.144583,349.509668,15,270,20,0
405,4,85,3,305,108.032349,119.021082,35,15,20,15
406,3,320,3,310,309.448293,332.230139,35,15,270,0
406,3,310,3,320,260.731463,369.453048,15,270,25,0
